Wechselrichter Logdaten
Wechselrichter Nr:	255
Name:	SPV_Monitor    
akt. Zeit:	  13976816

Logdaten U[V], I[mA], P[W], E[kWh], F[Hz], R[kOhm], Ain T[digit], Zeit[sec]
Zeit	DC1 U	DC1 I	DC1 P	DC1 T	DC1 S	DC2 U	DC2 I	DC2 P	DC2 T	DC2 S	DC3 U	DC3 I	DC3 P	DC3 T	DC3 S	AC1 U	AC1 I	AC1 P	AC1 T	AC2 U	AC2 I	AC2 P	AC2 T	AC3 U	AC3 I	AC3 P	AC3 T	AC F	FC I	Ain1	Ain2	Ain3	Ain4	AC S	Err	ENS S	ENS Err	KB S	total E	Iso R	Ereignis
    420010	   437	    90	    42	35942	16393	   431	    90	    43	35909	49162	     0	    10	     0	35098	    3	   229	   520	    59	35614	   228	     0	     0	36935	   228	     0	     0	36981	49.9	    0	    0	    0	    0	    0	   36	    0	  3	    0
    420910	   434	   120	    57	35506	16393	   425	   130	    58	35503	49162	     0	    10	     0	34816	    3	   229	   610	    86	35277	   227	     0	     0	36685	   228	     0	     0	36736	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    420911	   415	   130	    56	35360	16393	   401	   140	    58	35360	49162	     0	    10	     0	34688	    3	   229	   620	    85	35136	   228	     0	     0	36512	   229	     0	     0	36576	50.0	    1	    0	    0	    0	    0	   36	    0	  3	    0
    421811	   389	   120	    49	35303	16393	   356	   130	    49	35286	49162	     0	    10	     0	34610	    3	   230	   560	    71	35105	   227	     0	     0	36460	   229	     0	     0	36517	49.9	    0	    0	    0	    0	    0	   36	    0	  3	    0
    422711	   388	   110	    45	35240	16393	   349	   120	    44	35202	49162	     0	    10	     0	34479	    3	   231	   530	    61	35003	   228	     0	     0	36309	   229	     0	     0	36369	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    423611	   411	   110	    47	35015	16393	   396	   110	    49	34991	49162	     0	    10	     0	34290	    3	   231	   550	    68	34809	   229	     0	     0	36139	   229	     0	     0	36195	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    424510	   375	   110	    43	34934	16393	   353	   110	    44	34897	49162	     0	    10	     0	34174	    3	   230	   520	    59	34705	   227	     0	     0	35998	   229	     0	     0	36059	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    425410	   344	   100	    37	34914	16393	   335	   100	    38	34863	49162	     0	    10	     0	34101	    3	   230	   490	    49	34642	   224	     0	     0	35896	   229	     0	     0	35964	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    426310	   362	    90	    34	34934	16393	   341	   100	    35	34858	49162	     0	    10	     0	34022	    3	   231	   480	    44	34581	   226	     0	     0	35814	   231	     0	     0	35878	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    427210	   417	    70	    33	34989	16393	   402	    80	    35	34897	49162	     0	    10	     0	33975	    3	   230	   470	    42	34528	   228	     0	     0	35749	   230	     0	     0	35809	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    428110	   372	    70	    29	35055	16393	   382	    70	    30	34967	49162	     0	    10	     0	33960	    3	   231	   450	    34	34524	   229	     0	     0	35714	   230	     0	     0	35777	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    429010	   354	    60	    22	35155	16393	   376	    60	    24	35034	49162	     0	    10	     0	33986	    3	   231	   440	    22	34564	   229	     0	     0	35715	   230	     0	     0	35781	50.1	    0	    0	    0	    0	    0	   36	    0	  3	    0
    429910	   287	    50	    17	35231	16393	   325	    50	    20	35066	49162	     0	    10	     0	34008	    3	   231	   430	    14	34592	   230	     0	     0	35731	   231	     0	     0	35799	50.1	    0	    0	    0	    0	    0	   36	    0	  3	    0
    430810	   291	    50	    16	35251	16393	   301	    50	    18	35100	49162	     0	    10	     0	34024	    3	   230	   430	    12	34611	   232	     0	     0	35744	   231	     0	     0	35810	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    431710	   365	    10	     7	35635	16393	   350	    20	     9	35479	49162	     0	    10	     0	34296	    3	   231	   210	     2	34999	   231	     0	     0	35829	   231	     0	     0	35963	50.0	    0	    0	    0	    0	    0	   37	    0	  1	    0
    432020																																						80001000h	      10	65535
    432610	   366	     0	     2	36324	16397	   391	     0	     2	36317	49154	     0	     0	     0	34862	    3	   229	     0	     0	35787	   230	     0	     0	36207	   229	    50	     0	36324	50.0	    0	    0	    0	    0	    0	   51	    0	  1	    0
    433510	   352	     0	     0	36837	16385	   353	     0	     1	36647	49154	     0	     0	     0	35374	    3	   229	     0	     0	36106	   230	     0	     0	36594	   229	     0	     0	36891	50.0	    0	    0	    0	    0	    0	   33	    0	  1	    0
    434410	    11	     0	     0	 5330	16385	    11	     0	     0	 5298	49154	     0	     0	     0	 5156	    3	   228	     0	     0	 5211	   228	     0	     0	 5289	   227	     0	     0	 5339	50.0	    0	    0	    0	    0	    0	   33	    0	  0	    0
    491110	    94	     0	     0	41272	49153	    32	     0	     0	41201	49154	     0	    10	     0	40469	32771	   229	     0	     0	40533	   228	     0	     0	41184	   229	     0	     0	41500	50.0	    0	    0	    0	    0	    0	   33	    0	  0	    0
    492010	   182	     0	     0	40406	16389	   345	     0	     0	40753	49154	     0	     0	     0	39734	    3	   228	     0	     0	40062	   227	     0	     0	40717	   228	     0	     0	40972	50.0	    0	    0	    0	    0	    0	   33	    0	  1	    0
    492910	   188	     0	     0	39998	16389	   375	     0	     0	40408	49154	     0	     0	     0	39264	    3	   228	     0	     0	39719	   227	     0	     0	40374	   228	     0	     0	40607	50.0	    0	    0	    0	    0	    0	   33	    0	  1	    0
    493641																																						80000204h	      10	65535
    493810	   255	    10	     3	39637	16397	   411	     0	     3	40078	49162	     0	     0	     0	38724	    3	   228	    80	     2	39434	   228	     0	     0	40154	   226	     0	     0	40315	50.0	    0	    0	    0	    0	    0	   39	    0	  3	    0
    494710	   419	    30	    17	38795	16393	   418	    30	    17	38784	49162	     0	     0	     0	37847	    3	   227	   420	    13	38292	   227	     0	     0	39579	   226	     0	     0	39595	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    495610	   431	    40	    22	38387	16393	   429	    40	    22	38347	49162	     0	     0	     0	37352	    3	   227	   430	    22	37800	   227	     0	     0	39097	   226	     0	     0	39112	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    496510	   387	    40	    20	38015	16393	   391	    40	    20	37956	49162	     0	     0	     0	36965	    3	   227	   420	    17	37448	   227	     0	     0	38715	   228	     0	     0	38733	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    496512	   423	    50	    23	37888	16393	   417	    50	    22	37808	49162	     0	     0	     0	36800	    3	   228	   430	    23	37280	   227	     0	     0	38528	   230	     0	     0	38560	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    497412	   400	    40	    21	37708	16393	   404	    40	    20	37641	49162	     0	     0	     0	36629	    3	   226	   420	    19	37126	   227	     0	     0	38386	   228	     0	     0	38409	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    498312	   367	    40	    19	37416	16393	   378	    40	    19	37331	49162	     0	     0	     0	36322	    3	   226	   420	    15	36839	   229	     0	     0	38087	   229	     0	     0	38112	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    499212	   403	    50	    22	37171	16393	   407	    50	    22	37091	49162	     0	     0	     0	36070	    3	   226	   430	    21	36591	   227	     0	     0	37825	   227	     0	     0	37858	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    500112	   429	   100	    43	36540	16393	   424	   100	    44	36519	49162	     0	     0	     0	35712	    3	   226	   530	    62	36184	   225	     0	     0	37524	   227	     0	     0	37560	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    501012	   390	    80	    32	36381	16393	   391	    80	    32	36329	49162	     0	     0	     0	35414	    3	   226	   470	    40	35929	   227	     0	     0	37212	   228	     0	     0	37250	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    501912	   425	    80	    38	36169	16393	   427	    80	    37	36130	49162	     0	     0	     0	35237	    3	   229	   510	    50	35734	   227	     0	     0	37017	   228	     0	     0	37059	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    502812	   435	   170	    76	35524	16393	   426	   180	    78	35517	49162	     0	     0	     0	34781	    3	   228	   750	   124	35137	   228	     0	     0	36650	   228	     0	     0	36690	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    503712	   436	   220	   100	35031	16393	   424	   230	   101	35026	49162	     0	     0	     0	34335	    3	   226	   930	   168	34586	   228	     0	     0	36229	   229	     0	     0	36271	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    503713	   426	   210	    89	34912	16393	   381	   230	    90	34848	49162	     0	     0	     0	34176	    3	   226	   860	   149	34464	   226	     0	     0	36000	   229	     0	     0	36064	49.9	    0	    0	    0	    0	    0	   36	    0	  3	    0
    504613	   426	   250	   108	34491	16393	   421	   250	   108	34514	49162	     0	     0	     0	33946	    3	   229	   970	   182	34163	   227	     0	     0	35839	   227	     0	     0	35896	50.0	    0	    0	    0	    0	    0	   36	    0	  3	    0
    505513	   432	   210	    93	34394	16393	   429	   210	    94	34390	49162	     0	     0	     0	33696	    3	   229	   870	   155	33967	   228	     0	     0	35542	   227	     0	     0	35602	49.9	    0	    0	    0	    0	    0	   36	    0	  3	    0
